,reviews,calories,calories_unit,carbs,carbs_unit,mash_ph
6122,0,147,calories,13,g,n/a
6123,0,189,calories,21,g,n/a
6124,0,281,calories,24,g,n/a
6125,0,213,calories,22,g,n/a
6126,0,162,calories,17,g,n/a
6127,0,245,calories,23,g,n/a
6128,0,150,calories,14,g,n/a
6129,0,183,calories,20,g,n/a
6130,1,154,calories,10,g,n/a
6131,0,123,calories,10,g,n/a
6132,0,200,calories,17,g,n/a
6133,0,183,calories,16,g,n/a
6134,0,166,calories,15,g,n/a
6135,0,238,calories,23,g,n/a
6136,0,177,calories,17,g,n/a
6137,0,155,calories,15,g,n/a
6138,0,175,calories,14,g,n/a
6139,0,143,calories,12,g,n/a
6140,0,132,calories,14,g,n/a
6141,0,162,calories,17,g,n/a
6142,0,217,calories,20,g,5.51
6143,0,203,calories,22,g,n/a
6144,0,164,calories,16,g,n/a
6145,1,128,calories,12,g,n/a
6146,0,181,calories,17,g,n/a
6147,0,233,calories,20,g,n/a
6148,0,256,calories,25,g,n/a
6149,0,179,calories,20,g,n/a
6150,0,196,calories,17,g,n/a
6151,0,206,calories,19,g,n/a
6152,0,210,calories,18,g,5.61
6153,0,152,calories,18,g,n/a
6154,0,171,calories,16,g,n/a
6155,0,137,calories,13,g,n/a
6156,1,184,calories,17,g,n/a
6157,0,164,calories,16,g,n/a
6158,0,168,calories,18,g,n/a
6159,0,163,calories,14,g,n/a
6160,0,190,calories,17,g,n/a
6161,0,214,calories,24,g,n/a
6162,0,177,calories,11,g,n/a
6163,0,226,calories,28,g,n/a
6164,0,249,calories,25,g,n/a
6165,0,344,calories,30,g,n/a
6166,0,150,calories,18,g,n/a
6167,0,326,calories,32,g,n/a
6168,0,175,calories,18,g,n/a
6169,0,182,calories,18,g,n/a
6170,0,216,calories,19,g,n/a
6171,0,178,calories,18,g,n/a
6172,0,168,calories,18,g,n/a
6173,1,223,calories,23,g,n/a
6174,0,392,calories,39,g,n/a
6175,0,153,calories,12,g,n/a
6176,0,271,calories,25,g,n/a
6177,0,193,calories,17,g,n/a
6178,0,161,calories,14,g,n/a
6179,0,279,calories,29,g,n/a
6180,0,200,calories,24,g,n/a
6181,0,206,calories,22,g,n/a
6182,0,187,calories,18,g,n/a
6183,0,226,calories,23,g,n/a
6184,0,236,calories,21,g,n/a
6185,0,198,calories,20,g,n/a
6186,0,176,calories,20,g,n/a
6187,0,168,calories,18,g,n/a
6188,0,186,calories,21,g,n/a
6189,0,162,calories,17,g,n/a
6190,1,245,calories,23,g,n/a
6191,0,227,calories,22,g,n/a
6192,1,216,calories,19,g,n/a
6193,1,187,calories,18,g,n/a
6194,0,180,calories,15,g,n/a
6195,0,141,calories,14,g,n/a
6196,1,320,calories,27,g,n/a
6197,0,151,calories,15,g,n/a
6198,0,162,calories,16,g,n/a
6199,0,171,calories,16,g,n/a
6200,0,181,calories,20,g,n/a
6201,1,360,calories,35,g,n/a
6202,0,338,calories,34,g,n/a
6203,1,178,calories,19,g,n/a
6204,0,172,calories,17,g,5.4
6205,0,288,calories,26,g,n/a
6206,0,188,calories,19,g,n/a
6207,0,195,calories,20,g,n/a
6208,0,353,calories,37,g,n/a
6209,0,148,calories,15,g,n/a
6210,0,178,calories,19,g,n/a
6211,0,190,calories,16,g,n/a
6212,0,194,calories,19,g,n/a
6213,0,182,calories,18,g,n/a
6214,0,140,calories,13,g,n/a
6215,0,260,calories,27,g,n/a
6216,0,203,calories,22,g,n/a
6217,0,215,calories,22,g,n/a
6218,0,183,calories,21,g,n/a
6219,0,185,calories,19,g,n/a
6220,0,185,calories,18,g,n/a
6221,0,147,calories,13,g,n/a
6222,0,334,calories,33,g,n/a
6223,0,167,calories,16,g,n/a
6224,0,162,calories,16,g,n/a
6225,0,178,calories,18,g,n/a
6226,0,211,calories,19,g,n/a
6227,0,177,calories,17,g,n/a
6228,0,263,calories,27,g,n/a
6229,0,208,calories,21,g,n/a
6230,0,296,calories,29,g,n/a
6231,0,194,calories,19,g,n/a
6232,0,193,calories,17,g,n/a
6233,0,208,calories,25,g,n/a
6234,0,155,calories,16,g,n/a
6235,0,211,calories,20,g,n/a
6236,0,372,calories,38,g,n/a
6237,0,186,calories,21,g,n/a
6238,0,130,calories,11,g,n/a
6239,0,309,calories,34,g,n/a
6240,0,221,calories,20,g,n/a
6241,0,230,calories,26,g,n/a
6242,0,196,calories,21,g,n/a
6243,0,206,calories,22,g,n/a
6244,0,"1,902",calories,132,g,n/a
6245,0,236,calories,25,g,n/a
6246,0,221,calories,20,g,n/a
6247,0,150,calories,14,g,n/a
6248,0,215,calories,22,g,n/a
6249,0,199,calories,22,g,n/a
6250,0,159,calories,12,g,n/a
6251,0,158,calories,16,g,n/a
6252,0,205,calories,17,g,n/a
6253,0,163,calories,14,g,n/a
6254,0,140,calories,13,g,n/a
6255,1,111,calories,12,g,n/a
6256,0,168,calories,17,g,n/a
6257,0,190,calories,17,g,n/a
6258,0,242,calories,25,g,n/a
6259,0,201,calories,19,g,n/a
6260,0,168,calories,17,g,n/a
6261,0,168,calories,17,g,n/a
6262,0,199,calories,22,g,n/a
6263,0,213,calories,19,g,5.68
6264,0,233,calories,20,g,n/a
6265,0,155,calories,15,g,n/a
6266,0,168,calories,17,g,n/a
6267,0,189,calories,21,g,n/a
6268,0,187,calories,18,g,n/a
6269,0,185,calories,20,g,n/a
6270,0,196,calories,17,g,n/a
6271,0,214,calories,20,g,5.69
6272,0,147,calories,13,g,n/a
6273,0,325,calories,30,g,n/a
6274,0,174,calories,21,g,n/a
6275,2,202,calories,21,g,n/a
6276,1,116,calories,14,g,n/a
6277,0,191,calories,19,g,n/a
6278,1,217,calories,20,g,n/a
6279,0,141,calories,14,g,n/a
6280,0,158,calories,16,g,n/a
6281,0,206,calories,22,g,n/a
6282,0,155,calories,16,g,n/a
6283,0,170,calories,20,g,n/a
6284,1,154,calories,14,g,n/a
6285,0,185,calories,19,g,n/a
6286,0,226,calories,20,g,n/a
6287,0,158,calories,16,g,n/a
6288,0,190,calories,17,g,n/a
6289,0,208,calories,21,g,n/a
6290,0,151,calories,15,g,n/a
6291,1,249,calories,25,g,n/a
6292,0,132,calories,14,g,n/a
6293,0,154,calories,13,g,n/a
6294,0,155,calories,16,g,n/a
6295,1,257,calories,23,g,n/a
6296,0,237,calories,22,g,n/a
6297,0,172,calories,17,g,n/a
6298,0,181,calories,18,g,n/a
6299,0,248,calories,28,g,n/a
6300,0,350,calories,32,g,n/a
6301,0,170,calories,20,g,n/a
6302,0,182,calories,18,g,n/a
6303,0,214,calories,20,g,5.69
6304,0,195,calories,20,g,n/a
6305,0,175,calories,22,g,n/a
6306,0,270,calories,28,g,n/a
6307,1,185,calories,15,g,n/a
6308,0,206,calories,22,g,n/a
6309,0,213,calories,22,g,n/a
6310,0,192,calories,20,g,n/a
6311,0,259,calories,26,g,n/a
6312,1,180,calories,21,g,n/a
6313,0,202,calories,21,g,n/a
6314,0,158,calories,16,g,n/a
6315,1,165,calories,17,g,5.07
6316,0,157,calories,14,g,n/a
6317,1,242,calories,25,g,n/a
6318,0,158,calories,16,g,n/a
6319,0,178,calories,19,g,n/a
6320,0,225,calories,23,g,n/a
6321,0,156,calories,17,g,n/a
6322,0,182,calories,18,g,n/a
6323,0,344,calories,34,g,n/a
6324,1,175,calories,19,g,n/a
6325,0,187,calories,18,g,n/a
6326,0,188,calories,19,g,n/a
6327,0,254,calories,22,g,n/a
6328,0,210,calories,24,g,n/a
6329,0,171,calories,16,g,n/a
6330,0,202,calories,21,g,n/a
6331,0,181,calories,17,g,n/a
6332,0,175,calories,19,g,n/a
6333,0,217,calories,20,g,n/a
6334,0,260,calories,23,g,n/a
6335,0,177,calories,17,g,n/a
6336,0,185,calories,19,g,n/a
6337,0,201,calories,19,g,n/a
6338,0,192,calories,20,g,n/a
6339,0,224,calories,26,g,n/a
6340,0,165,calories,17,g,n/a
6341,1,235,calories,23,g,n/a
6342,0,293,calories,30,g,n/a
6343,0,186,calories,21,g,n/a
6344,0,188,calories,19,g,n/a
6345,0,165,calories,17,g,n/a
6346,0,236,calories,25,g,n/a
6347,0,170,calories,15,g,n/a
6348,0,208,calories,21,g,n/a
6349,0,151,calories,16,g,n/a
6350,0,155,calories,16,g,n/a
6351,0,207,calories,24,g,n/a
6352,0,403,calories,29,g,n/a
6353,1,111,calories,12,g,n/a
6354,0,199,calories,22,g,n/a
6355,0,259,calories,26,g,n/a
6356,0,293,calories,29,g,n/a
6357,0,259,calories,26,g,n/a
6358,0,111,calories,12,g,n/a
6359,0,234,calories,22,g,n/a
6360,0,246,calories,21,g,n/a
6361,1,204,calories,19,g,n/a
6362,0,164,calories,15,g,n/a
6363,0,263,calories,28,g,n/a
6364,0,206,calories,22,g,n/a
6365,0,271,calories,29,g,n/a
6366,0,346,calories,33,g,n/a
6367,0,271,calories,25,g,n/a
6368,1,188,calories,20,g,n/a
6369,0,134,calories,14,g,n/a
6370,0,165,calories,17,g,n/a
6371,0,195,calories,20,g,n/a
6372,0,202,calories,21,g,n/a
6373,0,243,calories,20,g,n/a
6374,0,132,calories,14,g,n/a
6375,1,246,calories,24,g,n/a
6376,0,275,calories,26,g,n/a
6377,0,228,calories,23,g,n/a
6378,0,202,calories,20,g,n/a
6379,0,235,calories,27,g,n/a
6380,2,161,calories,14,g,n/a
6381,0,202,calories,20,g,n/a
6382,0,193,calories,21,g,n/a
6383,0,145,calories,15,g,n/a
6384,0,155,calories,16,g,n/a
6385,0,247,calories,27,g,n/a
6386,0,173,calories,14,g,n/a
6387,0,205,calories,21,g,n/a
6388,0,202,calories,21,g,n/a
6389,0,233,calories,24,g,n/a
6390,0,247,calories,33,g,n/a
6391,0,155,calories,16,g,n/a
6392,0,168,calories,14,g,n/a
6393,0,252,calories,25,g,n/a
6394,0,165,calories,17,g,n/a
6395,0,190,calories,22,g,n/a
6396,1,203,calories,22,g,n/a
6397,0,198,calories,20,g,n/a
6398,0,254,calories,29,g,n/a
6399,0,151,calories,15,g,n/a
6400,0,233,calories,24,g,n/a
6401,0,186,calories,21,g,n/a
6402,0,192,calories,20,g,n/a
6403,0,341,calories,34,g,n/a
6404,0,165,calories,17,g,n/a
6405,0,257,calories,26,g,n/a
6406,0,178,calories,18,g,n/a
6407,0,290,calories,30,g,n/a
6408,0,192,calories,19,g,n/a
6409,1,208,calories,22,g,n/a
6410,0,189,calories,21,g,n/a
6411,0,250,calories,27,g,n/a
6412,0,193,calories,21,g,n/a
6413,0,163,calories,17,g,n/a
6414,0,173,calories,19,g,n/a
6415,0,189,calories,21,g,n/a
6416,0,160,calories,14,g,n/a
6417,1,248,calories,29,g,n/a
6418,0,273,calories,27,g,n/a
6419,0,250,calories,27,g,n/a
6420,0,202,calories,21,g,n/a
6421,0,159,calories,18,g,n/a
6422,0,177,calories,17,g,n/a
6423,0,182,calories,19,g,5.75
6424,0,148,calories,15,g,n/a
6425,0,316,calories,34,g,n/a
6426,0,195,calories,20,g,n/a
6427,0,202,calories,20,g,n/a
6428,0,172,calories,17,g,n/a
6429,0,156,calories,17,g,n/a
6430,0,111,calories,11,g,n/a
6431,0,211,calories,25,g,n/a
6432,0,210,calories,23,g,n/a
6433,0,271,calories,28,g,n/a
6434,0,198,calories,24,g,n/a
6435,0,264,calories,29,g,n/a
6436,0,451,calories,50,g,n/a
6437,0,309,calories,30,g,n/a
6438,0,290,calories,34,g,n/a
6439,0,162,calories,16,g,n/a
6440,1,163,calories,18,g,n/a
6441,0,145,calories,14,g,n/a
6442,0,383,calories,39,g,n/a
6443,0,218,calories,22,g,n/a
6444,0,182,calories,18,g,n/a
6445,0,287,calories,29,g,n/a
6446,0,222,calories,22,g,n/a
6447,1,196,calories,17,g,n/a
6448,0,195,calories,20,g,n/a
6449,0,156,calories,13,g,n/a
6450,0,267,calories,19,g,n/a
6451,0,183,calories,20,g,n/a
6452,0,206,calories,22,g,n/a
6453,1,225,calories,26,g,n/a
6454,0,141,calories,14,g,n/a
6455,0,165,calories,17,g,n/a
6456,0,257,calories,22,g,n/a
6457,0,197,calories,19,g,n/a
6458,0,219,calories,24,g,n/a
6459,0,225,calories,23,g,n/a
6460,0,162,calories,16,g,n/a
6461,0,178,calories,18,g,n/a
6462,1,151,calories,15,g,5.4
6463,0,199,calories,21,g,n/a
6464,0,222,calories,22,g,n/a
6465,0,208,calories,21,g,n/a
6466,0,246,calories,24,g,n/a
6467,0,185,calories,18,g,n/a
6468,0,204,calories,19,g,n/a
6469,0,216,calories,24,g,n/a
6470,0,149,calories,16,g,n/a
6471,0,163,calories,16,g,n/a
6472,0,218,calories,23,g,n/a
6473,0,222,calories,29,g,n/a
6474,0,241,calories,23,g,n/a
6475,0,267,calories,29,g,n/a
6476,1,182,calories,19,g,n/a
6477,0,202,calories,21,g,n/a
6478,0,259,calories,26,g,n/a
6479,0,288,calories,22,g,n/a
6480,0,209,calories,23,g,n/a
6481,0,182,calories,18,g,n/a
6482,0,205,calories,20,g,n/a
6483,0,168,calories,18,g,n/a
6484,0,245,calories,23,g,n/a
6485,0,144,calories,14,g,n/a
6486,0,216,calories,24,g,n/a
6487,1,227,calories,26,g,n/a
6488,0,711,calories,60,g,n/a
6489,0,242,calories,25,g,n/a
6490,0,271,calories,25,g,n/a
6491,1,239,calories,25,g,n/a
6492,0,188,calories,19,g,n/a
6493,0,232,calories,18,g,n/a
6494,0,182,calories,19,g,n/a
6495,0,208,calories,22,g,n/a
6496,2,217,calories,25,g,n/a
6497,0,9,calories,1,g,n/a
6498,0,293,calories,30,g,n/a
6499,0,229,calories,18,g,n/a
6500,0,192,calories,20,g,n/a
6501,0,151,calories,15,g,n/a
6502,0,124,calories,13,g,n/a
6503,0,174,calories,16,g,n/a
6504,0,238,calories,23,g,n/a
6505,0,209,calories,23,g,n/a
6506,0,185,calories,19,g,n/a
6507,0,331,calories,27,g,n/a
6508,0,427,calories,43,g,n/a
6509,0,559,calories,55,g,n/a
6510,0,188,calories,19,g,n/a
6511,1,248,calories,24,g,n/a
6512,0,202,calories,21,g,n/a
6513,0,386,calories,39,g,n/a
6514,0,213,calories,24,g,n/a
6515,0,399,calories,38,g,n/a
6516,0,158,calories,16,g,n/a
6517,0,198,calories,24,g,n/a
6518,0,164,calories,15,g,5.74
6519,0,183,calories,16,g,n/a
6520,0,138,calories,14,g,n/a
6521,0,276,calories,28,g,n/a
6522,0,200,calories,24,g,n/a
6523,0,198,calories,20,g,n/a
6524,1,154,calories,13,g,n/a
6525,0,165,calories,17,g,n/a
6526,0,227,calories,25,g,n/a
6527,0,239,calories,20,g,n/a
6528,0,205,calories,25,g,n/a
6529,0,237,calories,26,g,n/a
6530,0,176,calories,19,g,n/a
6531,0,154,calories,13,g,n/a
6532,0,176,calories,19,g,n/a
6533,0,163,calories,18,g,n/a
6534,0,161,calories,15,g,n/a
6535,0,181,calories,18,g,n/a
6536,0,206,calories,22,g,n/a
6537,0,183,calories,15,g,n/a
6538,0,177,calories,21,g,n/a
6539,0,178,calories,18,g,n/a
6540,0,156,calories,17,g,n/a
6541,0,222,calories,22,g,n/a
6542,0,211,calories,19,g,n/a
6543,1,216,calories,24,g,n/a
6544,1,208,calories,22,g,n/a
6545,0,159,calories,18,g,n/a
6546,0,260,calories,23,g,5.63
6547,0,192,calories,20,g,n/a
6548,0,156,calories,17,g,n/a
6549,0,137,calories,12,g,n/a
6550,0,168,calories,18,g,n/a
6551,0,243,calories,27,g,n/a
6552,0,202,calories,20,g,n/a
6553,0,215,calories,18,g,5.55
6554,0,155,calories,15,g,5.76
6555,0,254,calories,28,g,n/a
6556,1,214,calories,21,g,n/a
6557,0,208,calories,25,g,n/a
6558,1,178,calories,18,g,n/a
6559,0,171,calories,16,g,n/a
6560,0,199,calories,22,g,5.13
6561,0,160,calories,16,g,n/a
6562,0,169,calories,18,g,n/a
6563,0,218,calories,22,g,n/a
6564,0,324,calories,21,g,n/a
6565,1,191,calories,19,g,n/a
6566,0,238,calories,23,g,n/a
6567,0,182,calories,18,g,5.74
6568,0,194,calories,18,g,n/a
6569,0,151,calories,15,g,n/a
6570,0,200,calories,18,g,n/a
6571,1,203,calories,22,g,n/a
6572,0,168,calories,18,g,n/a
6573,0,156,calories,17,g,n/a
6574,0,190,calories,19,g,n/a
6575,0,219,calories,24,g,n/a
6576,0,283,calories,27,g,n/a
6577,0,238,calories,24,g,n/a
6578,0,207,calories,25,g,n/a
6579,0,168,calories,18,g,n/a
6580,1,182,calories,19,g,n/a
6581,0,166,calories,18,g,n/a
6582,0,164,calories,16,g,n/a
6583,0,159,calories,17,g,n/a
6584,0,159,calories,14,g,n/a
6585,0,179,calories,20,g,n/a
6586,0,229,calories,25,g,n/a
6587,0,202,calories,26,g,n/a
6588,0,323,calories,32,g,n/a
6589,0,155,calories,15,g,n/a
6590,1,241,calories,23,g,n/a
6591,0,149,calories,17,g,n/a
6592,0,228,calories,23,g,n/a
6593,0,249,calories,26,g,n/a
6594,0,151,calories,16,g,n/a
6595,0,188,calories,9,g,n/a
6596,0,168,calories,17,g,n/a
6597,0,214,calories,25,g,n/a
6598,1,268,calories,24,g,n/a
6599,0,219,calories,24,g,n/a
6600,0,196,calories,21,g,n/a
6601,0,249,calories,30,g,n/a
6602,0,171,calories,16,g,n/a
6603,0,183,calories,21,g,n/a
6604,0,231,calories,21,g,n/a
6605,0,287,calories,29,g,n/a
6606,0,249,calories,26,g,n/a
6607,0,202,calories,16,g,n/a
6608,0,173,calories,19,g,n/a
6609,0,215,calories,18,g,n/a
6610,0,418,calories,39,g,n/a
6611,0,371,calories,47,g,n/a
6612,0,236,calories,24,g,n/a
6613,0,163,calories,17,g,n/a
6614,0,274,calories,30,g,n/a
6615,0,149,calories,16,g,n/a
6616,0,223,calories,23,g,n/a
6617,0,189,calories,21,g,n/a
6618,0,166,calories,19,g,5.25
6619,0,155,calories,15,g,n/a
6620,0,206,calories,22,g,n/a
6621,0,162,calories,17,g,n/a
6622,0,175,calories,17,g,n/a
6623,0,167,calories,20,g,n/a
6624,0,175,calories,17,g,n/a
6625,0,339,calories,36,g,n/a
6626,0,185,calories,20,g,n/a
6627,0,236,calories,24,g,n/a
6628,0,235,calories,22,g,n/a
6629,1,206,calories,19,g,n/a
6630,0,187,calories,22,g,n/a
6631,1,199,calories,22,g,n/a
6632,0,150,calories,15,g,n/a
6633,0,236,calories,25,g,n/a
6634,0,149,calories,17,g,n/a
6635,0,182,calories,18,g,n/a
6636,0,193,calories,21,g,n/a
6637,0,314,calories,26,g,5.77
6638,0,303,calories,30,g,n/a
6639,0,195,calories,20,g,n/a
6640,0,253,calories,27,g,n/a
6641,0,192,calories,25,g,n/a
6642,0,260,calories,27,g,n/a
6643,0,179,calories,20,g,n/a
6644,1,100,calories,9,g,n/a
6645,0,235,calories,23,g,n/a
6646,0,103,calories,9,g,n/a
6647,0,149,calories,16,g,4.97
6648,0,214,calories,24,g,n/a
6649,0,149,calories,17,g,n/a
6650,0,208,calories,21,g,n/a
6651,0,187,calories,18,g,n/a
6652,0,180,calories,21,g,n/a
6653,0,152,calories,18,g,n/a
6654,0,191,calories,18,g,n/a
6655,0,175,calories,17,g,n/a
6656,0,175,calories,17,g,n/a
6657,0,195,calories,20,g,n/a
6658,0,263,calories,23,g,n/a
6659,0,198,calories,20,g,n/a
6660,0,197,calories,23,g,n/a
6661,0,196,calories,21,g,n/a
6662,0,239,calories,21,g,n/a
6663,0,108,calories,12,g,n/a
6664,0,141,calories,14,g,n/a
6665,0,270,calories,27,g,n/a
6666,0,237,calories,27,g,n/a
6667,0,176,calories,19,g,n/a
6668,0,169,calories,19,g,n/a
6669,0,172,calories,17,g,n/a
6670,0,229,calories,25,g,n/a
6671,0,333,calories,26,g,n/a
6672,0,321,calories,33,g,n/a
6673,0,201,calories,19,g,n/a
6674,0,173,calories,19,g,n/a
6675,0,290,calories,30,g,n/a
6676,0,243,calories,26,g,n/a
6677,0,175,calories,17,g,n/a
6678,0,209,calories,23,g,n/a
6679,0,129,calories,14,g,n/a
6680,0,189,calories,21,g,n/a
6681,1,228,calories,23,g,n/a
6682,0,196,calories,22,g,n/a
6683,0,359,calories,38,g,n/a
6684,0,214,calories,15,g,n/a
6685,0,202,calories,21,g,n/a
6686,0,206,calories,22,g,n/a
6687,0,175,calories,19,g,n/a
6688,0,293,calories,35,g,n/a
6689,1,236,calories,24,g,n/a
6690,0,154,calories,15,g,5.8
6691,0,211,calories,20,g,n/a
6692,0,232,calories,23,g,n/a
6693,0,199,calories,22,g,n/a
6694,0,256,calories,25,g,n/a
6695,0,195,calories,20,g,n/a
6696,0,195,calories,20,g,n/a
6697,0,199,calories,22,g,n/a
6698,0,192,calories,20,g,n/a
6699,0,221,calories,20,g,n/a
6700,0,183,calories,20,g,n/a
6701,0,248,calories,24,g,n/a
6702,0,248,calories,29,g,n/a
6703,0,246,calories,24,g,n/a
6704,0,186,calories,21,g,n/a
6705,0,188,calories,20,g,n/a
6706,1,237,calories,22,g,n/a
6707,0,179,calories,20,g,n/a
6708,0,257,calories,26,g,n/a
6709,0,198,calories,24,g,n/a
6710,0,180,calories,16,g,n/a
6711,0,183,calories,20,g,n/a
6712,0,204,calories,23,g,n/a
6713,0,182,calories,18,g,n/a
6714,0,189,calories,21,g,n/a
6715,0,249,calories,26,g,n/a
6716,0,193,calories,17,g,n/a
6717,0,232,calories,23,g,n/a
6718,0,163,calories,14,g,n/a
6719,0,182,calories,19,g,n/a
6720,0,189,calories,21,g,n/a
6721,0,186,calories,21,g,n/a
6722,0,208,calories,22,g,n/a
6723,0,210,calories,24,g,n/a
6724,0,184,calories,21,g,n/a
6725,0,219,calories,23,g,n/a
6726,0,275,calories,31,g,n/a
6727,0,121,calories,11,g,n/a
6728,0,180,calories,15,g,n/a
6729,0,216,calories,18,g,n/a
6730,0,267,calories,30,g,n/a
6731,0,239,calories,25,g,n/a
6732,0,290,calories,25,g,n/a
6733,0,274,calories,30,g,n/a
6734,0,155,calories,16,g,n/a
6735,0,185,calories,19,g,n/a
6736,0,155,calories,16,g,n/a
6737,0,185,calories,18,g,n/a
6738,0,219,calories,24,g,n/a
6739,0,213,calories,24,g,n/a
6740,0,320,calories,36,g,n/a
6741,0,165,calories,17,g,n/a
6742,0,325,calories,30,g,n/a
6743,0,294,calories,32,g,n/a
6744,0,373,calories,40,g,n/a
6745,0,145,calories,15,g,n/a
6746,0,118,calories,13,g,n/a
6747,0,192,calories,20,g,n/a
6748,0,184,calories,13,g,n/a
6749,0,242,calories,25,g,n/a
6750,0,233,calories,24,g,n/a
6751,0,252,calories,26,g,n/a
6752,0,203,calories,19,g,n/a
6753,0,224,calories,25,g,n/a
6754,0,188,calories,20,g,n/a
6755,1,254,calories,22,g,n/a
6756,0,134,calories,14,g,5.54
6757,0,163,calories,18,g,n/a
6758,0,195,calories,20,g,n/a
6759,0,154,calories,15,g,n/a
6760,0,239,calories,20,g,n/a
6761,1,163,calories,14,g,n/a
6762,1,235,calories,22,g,n/a
6763,0,260,calories,23,g,n/a
6764,0,231,calories,28,g,n/a
6765,0,219,calories,24,g,n/a
6766,0,205,calories,21,g,n/a
6767,0,208,calories,21,g,n/a
6768,0,194,calories,19,g,n/a
6769,0,165,calories,17,g,n/a
6770,0,176,calories,19,g,n/a
6771,0,168,calories,18,g,n/a
6772,0,179,calories,20,g,n/a
6773,0,283,calories,28,g,n/a
6774,0,176,calories,19,g,n/a
6775,0,158,calories,16,g,n/a
6776,0,227,calories,22,g,n/a
6777,0,177,calories,11,g,n/a
6778,0,217,calories,20,g,n/a
6779,0,215,calories,21,g,n/a
6780,0,256,calories,25,g,n/a
6781,0,202,calories,21,g,n/a
6782,0,226,calories,24,g,n/a
6783,0,274,calories,20,g,n/a
6784,0,154,calories,15,g,5.79
6785,0,337,calories,34,g,n/a
6786,0,288,calories,31,g,n/a
6787,0,186,calories,21,g,n/a
6788,0,198,calories,20,g,3.6
6789,0,284,calories,29,g,n/a
6790,1,232,calories,29,g,n/a
6791,0,195,calories,20,g,n/a
6792,0,318,calories,33,g,n/a
6793,0,165,calories,17,g,n/a
6794,0,131,calories,13,g,n/a
6795,0,199,calories,26,g,n/a
6796,0,233,calories,24,g,n/a
6797,0,211,calories,15,g,n/a
6798,0,180,calories,16,g,n/a
6799,0,267,calories,23,g,n/a
6800,0,246,calories,16,g,n/a
6801,0,158,calories,16,g,n/a
6802,0,163,calories,17,g,n/a
6803,0,218,calories,22,g,n/a
6804,0,169,calories,18,g,n/a
6805,0,191,calories,24,g,n/a
6806,0,162,calories,16,g,n/a
6807,0,195,calories,20,g,n/a
6808,0,250,calories,23,g,n/a
6809,0,175,calories,19,g,n/a
6810,0,242,calories,29,g,n/a
6811,0,333,calories,30,g,n/a
6812,0,272,calories,30,g,n/a
6813,0,213,calories,24,g,n/a
6814,0,162,calories,17,g,n/a
6815,0,325,calories,30,g,n/a
6816,0,359,calories,37,g,n/a
6817,0,172,calories,17,g,n/a
6818,0,309,calories,35,g,n/a
6819,0,250,calories,22,g,n/a
6820,0,201,calories,19,g,n/a
6821,0,232,calories,23,g,n/a
6822,0,220,calories,19,g,n/a
6823,0,294,calories,27,g,n/a
6824,0,205,calories,25,g,n/a
6825,1,205,calories,17,g,n/a
6826,0,178,calories,18,g,n/a
6827,0,205,calories,21,g,n/a
6828,0,217,calories,24,g,n/a
6829,0,183,calories,21,g,n/a
6830,0,149,calories,17,g,n/a
6831,0,246,calories,25,g,n/a
6832,0,246,calories,24,g,n/a
6833,0,111,calories,11,g,n/a
6834,0,297,calories,32,g,n/a
6835,1,235,calories,28,g,n/a
6836,0,224,calories,25,g,n/a
6837,0,202,calories,20,g,n/a
6838,0,178,calories,18,g,n/a
6839,0,219,calories,24,g,n/a
6840,0,266,calories,27,g,n/a
6841,0,205,calories,21,g,n/a
6842,0,135,calories,9,g,n/a
6843,0,196,calories,22,g,n/a
6844,0,213,calories,24,g,n/a
6845,0,161,calories,15,g,n/a
6846,0,258,calories,28,g,n/a
6847,0,179,calories,20,g,n/a
6848,0,185,calories,18,g,n/a
6849,0,162,calories,17,g,n/a
6850,0,168,calories,17,g,n/a
6851,0,179,calories,19,g,n/a
6852,0,165,calories,17,g,n/a
6853,0,150,calories,16,g,n/a
6854,0,189,calories,21,g,n/a
6855,0,202,calories,21,g,n/a
6856,0,182,calories,17,g,n/a
6857,0,178,calories,18,g,n/a
6858,0,168,calories,18,g,n/a
6859,0,249,calories,30,g,n/a
6860,0,163,calories,17,g,n/a
6861,0,199,calories,22,g,n/a
6862,0,247,calories,27,g,n/a
6863,0,294,calories,32,g,n/a
6864,0,266,calories,28,g,n/a
6865,0,285,calories,31,g,n/a
6866,0,250,calories,27,g,n/a
6867,0,278,calories,19,g,n/a
6868,0,213,calories,22,g,n/a
6869,0,129,calories,14,g,n/a
6870,0,200,calories,23,g,n/a
6871,0,142,calories,16,g,n/a
6872,0,152,calories,17,g,n/a
6873,0,234,calories,25,g,n/a
6874,0,183,calories,16,g,n/a
6875,0,179,calories,20,g,n/a
6876,0,185,calories,19,g,n/a
6877,0,200,calories,24,g,n/a
6878,0,165,calories,17,g,n/a
6879,0,163,calories,18,g,n/a
6880,0,155,calories,16,g,n/a
6881,1,159,calories,18,g,n/a
6882,1,169,calories,18,g,n/a
6883,0,168,calories,17,g,n/a
6884,0,175,calories,17,g,n/a
6885,0,199,calories,22,g,n/a
6886,0,104,calories,10,g,n/a
6887,0,152,calories,17,g,n/a
6888,0,203,calories,18,g,n/a
6889,0,208,calories,22,g,n/a
6890,0,219,calories,23,g,n/a
6891,0,118,calories,12,g,n/a
6892,0,236,calories,24,g,n/a
6893,0,285,calories,31,g,n/a
6894,0,185,calories,18,g,n/a
6895,0,206,calories,22,g,n/a
6896,1,204,calories,19,g,n/a
